,           YEAR,           JDAY,        PRECACC,          ETACC,         ROFACC,      OVRFLWACC,      LATFLWACC,    DRAINSOLACC,       DSTGWACC,           PREC,             ET,            ROF,         OVRFLW,         LATFLW,       DRAINSOL,        FZWSCAN,        LQWSCAN,            SNO,        LQWSSNO,        LQWSPND,       LQWSSOL1,       FZWSSOL1,       ALWSSOL1,       LQWSSOL2,       FZWSSOL2,       ALWSSOL2,       LQWSSOL3,       FZWSSOL3,       ALWSSOL3,       LQWSSOL4,       FZWSSOL4,       ALWSSOL4,        LQWSSOL,        FZWSSOL,        ALWSSOL,          STGGW,            DZS,           STGW,          DSTGW
57,0,0,274.55,5.659999999999997,258.13000000000005,17.09,241.04000000000008,0,1.1000000000000014,9.62,0.18999999999999995,8.520000000000001,0.41,8.110000000000001,0,0.0,0.15,0.67,0.03,0.1,0.740000000000002,0.0,0.740000000000002,3.450000000000003,0.0,3.450000000000003,7.2099999999999795,0.0,7.2099999999999795,36.44,0,36.44,47.839999999999975,0.0,47.839999999999975,7.439999999999998,0,41.35000000000002,0.14
58,0,0,274.55,5.469999999999999,258.50000000000006,17.09,241.41000000000008,0,1.1900000000000048,0.01,0.18999999999999995,0.37,0.0,0.37,0,0.0,0.06,0.55,0.02,0.09,0.18999999999999773,0.0,0.18999999999999773,3.289999999999999,0.0,3.289999999999999,7.099999999999994,0.0,7.099999999999994,36.420000000000016,0,36.420000000000016,46.99999999999994,0.0,46.99999999999994,7.109999999999999,0,40.620000000000005,0.74
59,0,0,274.67,5.289999999999999,258.66,17.09,241.58000000000004,0,1.259999999999998,0.12000000000000001,0.18000000000000005,0.16,0.0,0.16,0,0.0,0.02,0.45,0.02,0.07,0.23000000000000043,0.0,0.23000000000000043,2.940000000000005,0.0,2.940000000000005,6.740000000000009,0.0,6.740000000000009,36.360000000000014,0,36.360000000000014,46.26999999999998,0.0,46.26999999999998,6.780000000000001,0,40.049999999999955,0.56
60,0,0,275.62,5.890000000000001,259.17,17.09,242.08000000000004,0,1.3399999999999963,0.95,0.5999999999999999,0.5,0.01,0.5,0,0.0,0.13,0.36,0.01,0.08,0.4399999999999977,0.0,0.4399999999999977,3.1200000000000045,0.0,3.1200000000000045,6.6299999999999955,0.0,6.6299999999999955,36.22,0,36.22,46.410000000000025,0.0,46.410000000000025,6.490000000000009,0,40.50999999999999,0.45999999999999996
61,0,0,266.65,6.07,254.03999999999996,17.18,236.86,0,1.3800000000000026,8.96,0.17000000000000004,5.13,0.09000000000000001,5.210000000000001,0,0.0,0.07999999999999999,0.3,0.01,0.09,0.8399999999999999,0.0,0.8399999999999999,2.3200000000000003,0.0,2.3200000000000003,6.659999999999997,0.0,6.659999999999997,36.09,0,36.09,44.23000000000002,0.0,44.23000000000002,6.230000000000004,0,38.32000000000005,2.1900000000000004
62,0,0,262.26000000000005,7.140000000000001,251.71999999999997,17.29,234.43,0,1.4299999999999997,4.390000000000001,1.06,2.3200000000000003,0.11,2.4300000000000006,0,0.0,0.03,0.24,0.01,0.1,0.41000000000000014,0.0,0.41000000000000014,1.8100000000000023,0.0,1.8100000000000023,6.329999999999984,0.0,6.329999999999984,35.92999999999998,0,35.92999999999998,43.660000000000025,0.0,43.660000000000025,6.0,0,38.039999999999964,0.2799999999999999
63,0,0,288.69999999999993,8.169999999999995,274.90000000000003,18.47,256.42999999999995,0,1.5,26.44,1.0300000000000002,23.189999999999998,1.19,22.0,0,0.0,0.19,0.2,0.01,0.1,1.0700000000000003,0.0,1.0700000000000003,2.1799999999999997,0.0,2.1799999999999997,6.3700000000000045,0.0,6.3700000000000045,35.78,0,35.78,45.400000000000034,0.0,45.400000000000034,5.799999999999997,0,40.10000000000002,2.07
64,0,0,292.26,8.340000000000003,279.12,18.619999999999997,260.49999999999994,0,1.5699999999999932,3.57,0.19000000000000006,4.22,0.15,4.07,0,0.0,0.16000000000000003,0.17,0.01,0.1,0.3999999999999986,0.0,0.3999999999999986,2.6000000000000014,0.0,2.6000000000000014,6.8799999999999955,0.0,6.8799999999999955,35.70999999999998,0,35.70999999999998,45.599999999999966,0.0,45.599999999999966,5.599999999999994,0,40.42999999999995,0.32
65,0,0,292.68000000000006,8.350000000000001,279.2099999999999,18.63,260.58000000000004,0,1.6400000000000006,0.41999999999999993,0.010000000000000009,0.09,0.01,0.07999999999999999,0,0.0,0.11000000000000001,0.14,0.01,0.09,0.25,0.0,0.25,2.780000000000001,0.0,2.780000000000001,6.719999999999999,0.0,6.719999999999999,35.66,0,35.66,45.40999999999997,0.0,45.40999999999997,5.38000000000001,0,40.38000000000011,0.04999999999999993
66,0,0,293.37999999999994,8.030000000000001,279.55999999999995,18.64,260.91999999999996,0,1.7100000000000009,0.7,0.32000000000000006,0.35,0.01,0.34,0,0.0,0.07,0.12,0.0,0.08,0.3200000000000003,0.0,0.3200000000000003,3.029999999999994,0.0,3.029999999999994,6.619999999999976,0.0,6.619999999999976,35.53999999999999,0,35.53999999999999,45.51999999999998,0.0,45.51999999999998,5.1499999999999915,0,40.639999999999986,0.26
67,0,0,293.58,8.720000000000006,279.61,18.64,260.97,0,1.7800000000000011,0.2,0.6900000000000001,0.05,0.0,0.05,0,0.0,0.0,0.11,0.0,0.06,0.33000000000000185,0.0,0.33000000000000185,3.270000000000003,0.0,3.270000000000003,6.650000000000006,0.0,6.650000000000006,35.42999999999998,0,35.42999999999998,45.670000000000016,0.0,45.670000000000016,4.950000000000003,0,40.889999999999986,0.25
68,0,0,302.0,8.429999999999993,287.76,19.259999999999998,268.51000000000005,0,1.870000000000001,8.41,0.30000000000000004,8.150000000000002,0.62,7.53,0,0.0,0.10999999999999999,0.09,0.0,0.08,1.0199999999999996,0.0,1.0199999999999996,3.799999999999997,0.0,3.799999999999997,6.939999999999998,0.0,6.939999999999998,35.31,0,35.31,47.06999999999999,0.0,47.06999999999999,4.760000000000005,0,42.58999999999992,1.7
69,0,0,309.72,7.75,294.31,19.96,274.34999999999997,0,1.9500000000000028,7.710000000000001,0.6699999999999997,6.539999999999999,0.7,5.84,0,0.0,0.010000000000000009,0.08,0.0,0.1,0.5,0.0,0.5,3.039999999999999,0.0,3.039999999999999,7.519999999999982,0.0,7.519999999999982,35.22999999999999,0,35.22999999999999,46.30000000000001,0.0,46.30000000000001,4.590000000000003,0,41.89999999999998,0.6999999999999997
70,0,0,324.21000000000004,7.609999999999999,310.33,21.419999999999998,288.92,0,2.030000000000001,14.489999999999998,0.1499999999999999,16.02,1.45,14.560000000000002,0,0.0,0.0,0.07,0.0,0.1,0.33999999999999986,0.0,0.33999999999999986,2.519999999999996,0.0,2.519999999999996,7.610000000000014,0.0,7.610000000000014,35.24000000000001,0,35.24000000000001,45.70999999999998,0.0,45.70999999999998,4.400000000000006,0,41.47000000000003,0.43000000000000016
71,0,0,294.01,7.260000000000005,282.77000000000004,21.810000000000002,260.96000000000004,0,2.070000000000004,30.200000000000003,0.3600000000000003,27.56,0.39,27.949999999999996,0,0.0,0.010000000000000009,0.06,0.0,0.09000000000000001,0.7300000000000004,0.0,0.7300000000000004,1.6799999999999997,0.0,1.6799999999999997,7.240000000000009,0.0,7.240000000000009,35.34,0,35.34,43.53000000000003,0.0,43.53000000000003,4.200000000000003,0,39.47000000000003,2.0
72,0,0,287.0799999999999,7.719999999999999,274.15,22.67,251.47000000000003,0,2.0899999999999963,6.91,0.4700000000000002,8.629999999999999,0.86,9.489999999999998,0,0.0,0.019999999999999962,0.05,0.0,0.09000000000000001,0.09999999999999787,0.0,0.09999999999999787,0.5700000000000003,0.0,0.5700000000000003,5.590000000000003,0.0,5.590000000000003,35.27000000000001,0,35.27000000000001,41.51999999999998,0.0,41.51999999999998,3.930000000000007,0,37.75999999999999,1.7200000000000002
73,0,0,295.78999999999996,7.740000000000009,283.90999999999997,23.220000000000002,260.68999999999994,0,2.1199999999999974,8.7,0.010000000000000009,9.76,0.54,9.21,0,0.0,0.030000000000000027,0.05,0.0,0.1,0.45000000000000284,0.0,0.45000000000000284,1.5799999999999983,0.0,1.5799999999999983,5.230000000000018,0.0,5.230000000000018,35.06,0,35.06,42.31999999999999,0.0,42.31999999999999,3.6200000000000045,0,38.799999999999955,1.05
74,0,0,301.94000000000005,7.88000000000001,287.43999999999994,23.43,264.02,0,2.1600000000000037,6.15,0.15000000000000013,3.53,0.21,3.33,0,0.02,0.18,0.04,0.0,0.1,0.1999999999999993,0.0,0.1999999999999993,1.8500000000000014,0.0,1.8500000000000014,5.009999999999991,0.0,5.009999999999991,34.80000000000001,0,34.80000000000001,41.849999999999966,0.0,41.849999999999966,3.269999999999996,0,38.870000000000005,0.06999999999999995
75,0,0,301.1,7.730000000000004,288.47,24.279999999999998,264.19000000000005,0,2.200000000000003,0.8399999999999999,0.16000000000000014,1.0300000000000011,0.85,0.16999999999999815,0,0.0,0.09999999999999998,0.04,0.0,0.1,0.379999999999999,0.0,0.379999999999999,2.230000000000004,0.0,2.230000000000004,5.349999999999994,0.0,5.349999999999994,34.50999999999999,0,34.50999999999999,42.47000000000003,0.0,42.47000000000003,2.9599999999999937,0,39.739999999999895,0.8599999999999999
76,0,0,300.84000000000003,7.659999999999997,287.37,24.369999999999997,263.0,0,2.229999999999997,0.26000000000000023,0.07000000000000006,1.0999999999999996,0.09,1.19,0,0.0,0.009999999999999981,0.03,0.0,0.09,0.36999999999999744,0.0,0.36999999999999744,1.6099999999999994,0.0,1.6099999999999994,5.260000000000019,0.0,5.260000000000019,34.31999999999999,0,34.31999999999999,40.819999999999936,0.0,40.819999999999936,2.6799999999999926,0,38.27999999999997,1.4500000000000002
77,0,0,302.30999999999995,7.849999999999994,288.0,24.409999999999997,263.5899999999999,0,2.270000000000003,1.4700000000000002,0.19000000000000017,0.63,0.04,0.59,0,0.0,0.21,0.03,0.0,0.09,0.09999999999999787,0.0,0.09999999999999787,2.299999999999997,0.0,2.299999999999997,5.219999999999999,0.0,5.219999999999999,34.06999999999999,0,34.06999999999999,41.69999999999999,0.0,41.69999999999999,2.4000000000000057,0,39.620000000000005,1.3399999999999999
78,0,0,283.63,7.560000000000002,273.83000000000004,25.09,248.74,0,2.3000000000000007,18.679999999999996,0.2899999999999999,14.170000000000002,0.6799999999999999,14.849999999999998,0,0.01,0.04999999999999999,0.02,0.0,0.1,0.6699999999999982,0.0,0.6699999999999982,1.9899999999999949,0.0,1.9899999999999949,5.550000000000011,0.0,5.550000000000011,33.849999999999994,0,33.849999999999994,40.71999999999997,0.0,40.71999999999997,2.1700000000000017,0,38.72000000000003,0.8999999999999999
79,0,0,282.86,7.550000000000011,271.71000000000004,25.1,246.61,0,2.3000000000000007,0.78,0.010000000000000009,2.0999999999999996,0.02,2.13,0,0.03,0.03,0.02,0.0,0.09,0.8200000000000003,0.0,0.8200000000000003,0.9299999999999997,0.0,0.9299999999999997,4.900000000000006,0.0,4.900000000000006,33.66,0,33.66,38.680000000000064,0.0,38.680000000000064,1.9699999999999989,0,36.879999999999995,1.8399999999999999
80,0,0,285.41999999999996,7.740000000000009,272.68999999999994,25.150000000000002,247.53999999999996,0,2.3200000000000003,2.56,0.17999999999999994,0.97,0.05,0.9199999999999999,0,0.01,0.13,0.02,0.0,0.08,0.030000000000001137,0.0,0.030000000000001137,1.5300000000000011,0.0,1.5300000000000011,4.719999999999999,0.0,4.719999999999999,33.39999999999998,0,33.39999999999998,39.629999999999995,0.0,39.629999999999995,1.7999999999999972,0,38.06000000000006,1.1800000000000002
81,0,0,286.64,7.450000000000003,272.8299999999999,25.17,247.65999999999997,0,2.349999999999998,1.23,0.29000000000000004,0.14,0.02,0.12,0,0.01,0.04,0.01,0.0,0.08,0.4400000000000013,0.0,0.4400000000000013,2.239999999999995,0.0,2.239999999999995,4.960000000000008,0.0,4.960000000000008,33.19,0,33.19,40.83000000000004,0.0,40.83000000000004,1.6700000000000017,0,39.27999999999997,1.23
82,0,0,286.85,7.740000000000009,272.8299999999999,25.17,247.65999999999997,0,2.3900000000000006,0.19999999999999996,0.30000000000000004,0.0,0.0,0.0,0,0.0,0.06999999999999999,0.01,0.0,0.05,0.7300000000000004,0.0,0.7300000000000004,2.6300000000000026,0.0,2.6300000000000026,5.340000000000003,0.0,5.340000000000003,33.03999999999999,0,33.03999999999999,41.75000000000006,0.0,41.75000000000006,1.5900000000000034,0,40.289999999999964,1.0
83,0,0,273.57000000000005,6.719999999999999,263.28999999999996,25.17,238.12,0,2.379999999999999,13.290000000000001,1.03,9.54,0.0,9.54,0,0.0,0.19,0.01,0.0,0.01,2.2699999999999996,0.0,2.2699999999999996,1.5700000000000003,0.0,1.5700000000000003,5.509999999999991,0.0,5.509999999999991,32.89999999999998,0,32.89999999999998,37.710000000000036,0.0,37.710000000000036,1.5500000000000114,0,35.99000000000001,4.31
84,0,0,281.4,6.3300000000000125,267.64,25.37,242.27999999999997,0,2.3999999999999986,7.83,0.3800000000000001,4.36,0.19999999999999998,4.16,0,0.0,0.24,0.01,0.0,0.03,0.16000000000000014,0.0,0.16000000000000014,1.3100000000000023,0.0,1.3100000000000023,5.349999999999994,0.0,5.349999999999994,32.72,0,32.72,39.53000000000003,0.0,39.53000000000003,1.5200000000000102,0,38.289999999999964,2.3200000000000003
85,0,0,280.71000000000004,5.789999999999992,267.24,25.38,241.8599999999999,0,2.4200000000000017,0.6900000000000001,0.55,0.41,0.01,0.42,0,0.0,0.01999999999999999,0.01,0.0,0.03,0.23000000000000043,0.0,0.23000000000000043,1.8900000000000006,0.0,1.8900000000000006,5.5,0.0,5.5,32.60000000000002,0,32.60000000000002,39.77999999999997,0.0,39.77999999999997,1.5200000000000102,0,38.309999999999945,0.019999999999999962
86,0,0,282.36,7.010000000000005,267.42999999999995,25.38,242.04999999999995,0,2.4499999999999993,1.65,1.2200000000000002,0.19,0.0,0.19,0,0.0,0.14,0.01,0.0,0.02,0.129999999999999,0.0,0.129999999999999,2.230000000000004,0.0,2.230000000000004,5.77000000000001,0.0,5.77000000000001,32.53,0,32.53,40.670000000000016,0.0,40.670000000000016,1.5400000000000063,0,39.30000000000007,0.99
87,0,0,286.64,5.400000000000006,268.99,25.43,243.56999999999994,0,2.5100000000000016,4.28,1.6099999999999999,1.57,0.05,1.51,0,0.0,0.33,0.0,0.0,0.04,1.0399999999999991,0.0,1.0399999999999991,2.809999999999995,0.0,2.809999999999995,6.189999999999998,0.0,6.189999999999998,32.52000000000001,0,32.52000000000001,42.56,0.0,42.56,1.5600000000000023,0,41.370000000000005,2.08
88,0,0,286.28,5.929999999999993,268.99,25.43,243.56999999999994,0,2.5599999999999987,0.35,0.5300000000000002,0.0,0.0,0.0,0,0.0,0.05,0.0,0.0,0.03,1.1700000000000017,0.0,1.1700000000000017,3.1400000000000006,0.0,3.1400000000000006,6.590000000000003,0.0,6.590000000000003,32.52000000000001,0,32.52000000000001,43.420000000000016,0.0,43.420000000000016,1.5799999999999983,0,41.91999999999996,0.54
89,0,0,276.0999999999999,5.790000000000006,261.21000000000004,25.5,235.71000000000004,0,2.6000000000000014,10.190000000000001,0.1299999999999999,7.779999999999999,0.07,7.859999999999999,0,0.03,0.2,0.0,0.0,0.04,0.28000000000000114,0.0,0.28000000000000114,2.740000000000002,0.0,2.740000000000002,6.899999999999977,0.0,6.899999999999977,32.52000000000001,0,32.52000000000001,41.889999999999986,0.0,41.889999999999986,1.6100000000000136,0,40.549999999999955,1.3699999999999999
90,0,0,276.05999999999995,5.6200000000000045,261.36,25.52,235.83999999999992,0,2.629999999999999,0.04,0.17999999999999994,0.15,0.02,0.13,0,0.13,0.010000000000000002,0.01,0.0,0.02,0.33000000000000185,0.04,0.28999999999999915,2.0900000000000034,0.0,2.0900000000000034,6.789999999999992,0.0,6.789999999999992,32.54999999999998,0,32.54999999999998,41.120000000000005,0.04,41.15999999999997,1.6500000000000057,0,39.66999999999996,0.88
91,0,0,276.11,5.739999999999995,261.36,25.52,235.83999999999992,0,2.66,0.05,0.11999999999999966,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.19000000000000128,0.0,0.17999999999999972,2.1199999999999974,0.0,2.1199999999999974,6.800000000000011,0.0,6.800000000000011,32.58000000000001,0,32.58000000000001,41.329999999999984,0.0,41.33000000000004,1.6799999999999926,0,39.64999999999998,0.020000000000000018
92,0,0,270.5,5.75,259.23,25.52,233.71000000000004,0,2.6799999999999997,5.62,0.020000000000000018,2.1399999999999997,0.01,2.13,0,0.0,0.07,0.0,0.0,0.0,1.0199999999999996,0.0,1.0199999999999996,1.8500000000000014,0.0,1.8500000000000014,6.77000000000001,0.0,6.77000000000001,32.599999999999994,0,32.599999999999994,40.200000000000045,0.0,40.200000000000045,1.710000000000008,0,38.41999999999996,1.24
93,0,0,274.44999999999993,5.680000000000007,261.78,25.61,236.19000000000005,0,2.6799999999999997,3.959999999999999,0.08000000000000007,2.5599999999999996,0.08,2.48,0,0.0,0.019999999999999962,0.0,0.0,0.01,0.6000000000000014,0.0,0.6000000000000014,0.4299999999999997,0.0,0.4299999999999997,6.4199999999999875,0.0,6.4199999999999875,32.58000000000001,0,32.58000000000001,38.84000000000003,0.0,38.84000000000003,1.759999999999991,0,37.120000000000005,1.2999999999999998
94,0,0,281.16999999999985,5.540000000000006,267.7199999999999,26.63,241.09000000000003,0,2.6900000000000013,6.710000000000001,0.13000000000000034,5.940000000000001,1.03,4.899999999999999,0,0.0,0.030000000000000027,0.0,0.0,0.07,0.05999999999999872,0.0,0.05999999999999872,0.39000000000000057,0.0,0.39000000000000057,5.900000000000006,0.0,5.900000000000006,32.51999999999998,0,32.51999999999998,38.75999999999999,0.0,38.75999999999999,1.8199999999999932,0,37.039999999999964,0.07000000000000028
95,0,0,290.73,5.670000000000002,277.24,27.95,249.29000000000008,0,2.6999999999999993,9.559999999999999,0.1299999999999999,9.510000000000005,1.32,8.190000000000001,0,0.0,0.009999999999999953,0.0,0.0,0.1,0.5,0.0,0.5,0.8000000000000043,0.0,0.8000000000000043,6.1299999999999955,0.0,6.1299999999999955,32.48999999999998,0,32.48999999999998,39.910000000000025,0.0,39.910000000000025,1.8900000000000006,0,38.120000000000005,1.0700000000000003
96,0,0,292.72,5.590000000000003,278.9799999999999,28.02,250.95999999999992,0,2.6999999999999993,2.0,0.07999999999999985,1.74,0.07,1.67,0,0.01,0.01999999999999999,0.0,0.0,0.09,0.20000000000000284,0.0,0.20000000000000284,1.3400000000000034,0.0,1.3400000000000034,6.0800000000000125,0.0,6.0800000000000125,32.53,0,32.53,39.75999999999999,0.0,39.75999999999999,1.9699999999999989,0,37.879999999999995,0.24
97,0,0,313.6,6.349999999999994,299.30000000000007,29.15,270.1500000000001,0,2.7200000000000024,20.880000000000003,0.7600000000000002,20.32,1.13,19.189999999999998,0,0.02,0.01999999999999999,0.0,0.0,0.1,0.6500000000000021,0.0,0.6500000000000021,1.6500000000000057,0.0,1.6500000000000057,5.760000000000019,0.0,5.760000000000019,32.53,0,32.53,40.589999999999975,0.0,40.589999999999975,2.019999999999996,0,38.70999999999992,0.8200000000000001
98,0,0,328.9599999999999,6.239999999999995,311.69000000000005,30.31,281.38,0,2.7600000000000016,15.36,0.10999999999999988,12.389999999999999,1.16,11.229999999999999,0,0.0,0.22,0.0,0.0,0.1,1.4800000000000004,0.0,1.4800000000000004,2.230000000000004,0.0,2.230000000000004,6.3799999999999955,0.0,6.3799999999999955,32.53,0,32.53,42.629999999999995,0.0,42.629999999999995,2.0400000000000063,0,40.90000000000009,2.19
99,0,0,333.0400000000001,6.260000000000005,316.32000000000005,30.46,285.85,0,2.8099999999999987,4.069999999999999,0.020000000000000018,4.63,0.16,4.47,0,0.0,0.11000000000000001,0.0,0.0,0.08,1.1799999999999997,0.0,1.1799999999999997,3.1000000000000014,0.0,3.1000000000000014,6.969999999999999,0.0,6.969999999999999,32.630000000000024,0,32.630000000000024,43.879999999999995,0.0,43.879999999999995,2.019999999999996,0,42.039999999999964,1.1600000000000001
100,0,0,333.0400000000001,6.050000000000011,316.32000000000005,30.46,285.85,0,2.8599999999999994,0.0,0.20999999999999996,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.04,0.7300000000000004,0.0,0.7300000000000004,3.269999999999996,0.0,3.269999999999996,7.150000000000006,0.0,7.150000000000006,32.620000000000005,0,32.620000000000005,43.76999999999998,0.0,43.76999999999998,1.9399999999999977,0,41.870000000000005,0.17999999999999972
101,0,0,333.0400000000001,6.279999999999987,316.32000000000005,30.46,285.85,0,2.8999999999999986,0.0,0.23999999999999977,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.6699999999999982,0.0,0.6699999999999982,3.1899999999999977,0.0,3.1899999999999977,7.409999999999997,0.0,7.409999999999997,32.54000000000002,0,32.54000000000002,43.81,0.0,43.81,1.9000000000000057,0,41.91000000000008,0.03999999999999959
102,0,0,332.80999999999995,6.259999999999991,316.32000000000005,30.46,285.85,0,2.960000000000001,0.22999999999999998,0.019999999999999796,0.0,0.0,0.0,0,0.0,0.01,0.0,0.0,0.0,0.759999999999998,0.0,0.759999999999998,3.1499999999999986,0.0,3.1499999999999986,7.52000000000001,0.0,7.52000000000001,32.53,0,32.53,43.96999999999997,0.0,43.96999999999997,1.8799999999999955,0,42.09000000000003,0.16999999999999993
103,0,0,339.4100000000001,5.3799999999999955,321.9599999999999,30.71,291.24,0,3.0,6.600000000000001,0.8700000000000001,5.64,0.25,5.39,0,0.0,0.0,0.0,0.0,0.04,0.7199999999999989,0.0,0.7199999999999989,3.0400000000000063,0.0,3.0400000000000063,7.7099999999999795,0.0,7.7099999999999795,32.609999999999985,0,32.609999999999985,44.06999999999999,0.0,44.06999999999999,1.8700000000000045,0,42.24000000000001,0.1499999999999999
104,0,0,339.78,5.349999999999994,322.38,30.73,291.65999999999997,0,3.039999999999999,0.38,0.029999999999999805,0.43,0.01,0.42,0,0.02,0.0,0.0,0.0,0.07,0.10999999999999943,0.0,0.10999999999999943,2.759999999999998,0.0,2.759999999999998,7.9599999999999795,0.0,7.9599999999999795,32.71000000000001,0,32.71000000000001,43.52999999999997,0.0,43.52999999999997,1.8900000000000006,0,41.690000000000055,0.55
105,0,0,339.78,5.710000000000008,322.38,30.73,291.65999999999997,0,3.09,0.0,0.3599999999999999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02,0.1999999999999993,0.0,0.1999999999999993,2.8900000000000006,0.0,2.8900000000000006,7.939999999999998,0.0,7.939999999999998,32.76000000000002,0,32.76000000000002,43.80000000000001,0.0,43.80000000000001,1.9000000000000057,0,41.91999999999996,0.22999999999999998
106,0,0,341.96000000000004,5.9599999999999795,322.38,30.73,291.65999999999997,0,3.1400000000000006,2.17,0.24,0.0,0.0,0.0,0,0.0,0.11,0.0,0.0,0.0,0.41999999999999815,0.0,0.41999999999999815,3.3400000000000034,0.0,3.3400000000000034,8.170000000000016,0.0,8.170000000000016,32.72999999999999,0,32.72999999999999,44.670000000000016,0.0,44.670000000000016,1.9000000000000057,0,42.889999999999986,0.97
107,0,0,349.9599999999999,6.189999999999998,325.2499999999999,30.78,294.4699999999999,0,3.2200000000000024,8.0,0.22999999999999998,2.87,0.06,2.82,0,0.0,0.33,0.0,0.0,0.01,2.400000000000002,0.0,2.400000000000002,4.109999999999999,0.0,4.109999999999999,8.659999999999997,0.0,8.659999999999997,32.84,0,32.84,48.00999999999999,0.0,48.00999999999999,1.8900000000000148,0,46.460000000000036,3.57
108,0,0,371.0999999999999,6.610000000000014,351.1199999999999,32.44,318.68999999999994,0,3.34,21.139999999999997,0.41999999999999993,25.880000000000003,1.66,24.220000000000006,0,0.0,0.09999999999999998,0.0,0.0,0.1,3.3100000000000023,0.0,3.3100000000000023,5.82,0.0,5.82,9.76000000000002,0.0,9.76000000000002,33.079999999999984,0,33.079999999999984,51.96999999999997,0.0,51.96999999999997,1.8799999999999955,0,50.299999999999955,3.8300000000000005
109,0,0,342.09000000000003,6.339999999999975,327.69999999999993,32.56,295.14999999999986,0,3.3999999999999986,29.01,0.26,23.419999999999998,0.13,23.54,0,0.0,0.08999999999999997,0.0,0.0,0.1,1.4899999999999984,0.0,1.4899999999999984,2.8700000000000045,0.0,2.8700000000000045,10.109999999999985,0.0,10.109999999999985,33.390000000000015,0,33.390000000000015,44.870000000000005,0.0,44.870000000000005,1.8400000000000034,0,43.039999999999964,7.26
110,0,0,336.5400000000001,6.0400000000000205,321.1299999999999,32.550000000000004,288.5799999999999,0,3.419999999999998,5.54,0.2999999999999998,6.57,0.01,6.56,0,0.0,0.13,0.0,0.0,0.06,0.9699999999999989,0.0,0.9699999999999989,1.3200000000000003,0.0,1.3200000000000003,8.409999999999997,0.0,8.409999999999997,33.53,0,33.53,42.28000000000003,0.0,42.28000000000003,1.740000000000009,0,40.469999999999914,2.57
111,0,0,335.4200000000001,5.859999999999985,321.1299999999999,32.550000000000004,288.5799999999999,0,3.4300000000000033,1.12,0.18000000000000016,0.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.02,1.3300000000000018,0.0,1.3300000000000018,1.6099999999999994,0.0,1.6099999999999994,7.52000000000001,0.0,7.52000000000001,33.370000000000005,0,33.370000000000005,41.170000000000016,0.0,41.170000000000016,1.6299999999999955,0,39.460000000000036,1.0100000000000002
112,0,0,334.3900000000001,6.560000000000002,321.04999999999995,32.550000000000004,288.4999999999999,0,3.4499999999999993,1.0300000000000002,0.6900000000000002,0.08,0.0,0.08,0,0.0,0.0,0.0,0.0,0.0,1.2800000000000011,0.0,1.2800000000000011,1.8699999999999974,0.0,1.8699999999999974,7.260000000000019,0.0,7.260000000000019,33.16999999999999,0,33.16999999999999,41.01000000000005,0.0,41.01000000000005,1.5500000000000114,0,39.45999999999992,0.020000000000000018
113,0,0,333.2199999999999,5.699999999999989,319.35,32.54,286.79999999999995,0,3.460000000000001,1.17,0.8500000000000001,1.7,0.01,1.7,0,0.0,0.04000000000000001,0.0,0.0,0.0,1.2100000000000009,0.0,1.2100000000000009,1.480000000000004,0.0,1.480000000000004,7.179999999999978,0.0,7.179999999999978,32.97,0,32.97,40.410000000000025,0.0,40.410000000000025,1.4799999999999898,0,38.870000000000005,0.5899999999999999
114,0,0,333.2900000000001,5.659999999999997,319.35,32.54,286.79999999999995,0,3.460000000000001,0.08,0.040000000000000036,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.990000000000002,0.0,0.990000000000002,1.4100000000000037,0.0,1.4100000000000037,6.939999999999998,0.0,6.939999999999998,32.81,0,32.81,40.170000000000016,0.0,40.170000000000016,1.4499999999999886,0,38.72000000000003,0.1499999999999999
115,0,0,333.2700000000001,5.5800000000000125,319.35,32.54,286.79999999999995,0,3.4700000000000024,0.02,0.08000000000000007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9299999999999997,0.0,0.9299999999999997,1.519999999999996,0.0,1.519999999999996,6.930000000000007,0.0,6.930000000000007,32.66,0,32.66,40.18000000000001,0.0,40.18000000000001,1.4300000000000068,0,38.74000000000001,0.020000000000000018
116,0,0,333.2600000000001,5.699999999999989,319.35,32.54,286.79999999999995,0,3.4899999999999984,0.01,0.1200000000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8500000000000014,0.0,0.8500000000000014,1.5899999999999963,0.0,1.5899999999999963,6.909999999999997,0.0,6.909999999999997,32.56,0,32.56,40.22000000000003,0.0,40.22000000000003,1.4300000000000068,0,38.780000000000086,0.040000000000000036
